SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000004_quiver_356,241,493.426,1.75E-176,gi|488310230|ref|WP_002379615.1|MULTISPECIES: glycosyltransferase family 2 protein [Enterococcus] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_356,241,493.041,2.39E-176,gi|488299169|ref|WP_002370377.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_357,121,232.646,4.41E-77,gi|488288691|ref|WP_002359899.1|DUF2304 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,231.106,1.82E-76,gi|514901790|ref|WP_016627587.1|DUF2304 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,230.72,2.39E-76,gi|488310229|ref|WP_002379614.1|MULTISPECIES: DUF2304 domain-containing protein [Bacilli] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,213.386,1.39E-69,gi|488299168|ref|WP_002370376.1|DUF2304 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,211.846,6.66E-69,gi|256951942|gb|EEU68574.1|predicted protein [Enterococcus faecalis Merz96] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,211.46,6.66E-69,gi|488285690|ref|WP_002356898.1|MULTISPECIES: DUF2304 domain-containing protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,211.075,1.13E-68,gi|488311142|ref|WP_002380527.1|DUF2304 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_357,121,207.608,2.72E-67,gi|514905811|ref|WP_016631013.1|MULTISPECIES: DUF2304 domain-containing protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_358,345,669.463,0,gi|488310228|ref|WP_002379613.1|MULTISPECIES: racemase [Bacilli] ,"GO:0016747, GO:0016020, GO:0016021, GO:0016853",
scf7180000000004_quiver_358,345,669.078,0,gi|488309128|ref|WP_002378514.1|racemase [Enterococcus faecalis] ,"GO:0016747, GO:0016020, GO:0016021",
scf7180000000004_quiver_358,345,668.692,0,gi|488288693|ref|WP_002359901.1|racemase [Enterococcus faecalis] ,"GO:0016747, GO:0016020, GO:0016021",
scf7180000000004_quiver_359,113,211.075,8.05E-69,gi|488285691|ref|WP_002356899.1|MULTISPECIES: hypothetical protein [Bacilli] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_359,113,208.764,5.15E-68,gi|514905810|ref|WP_016631012.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_359,113,147.517,1.01E-43,gi|505733152|ref|WP_015695116.1|hypothetical protein [Melissococcus plutonius] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_359,113,147.132,1.59E-43,gi|503539635|ref|WP_013773711.1|hypothetical protein [Melissococcus plutonius] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_360,264,529.25,0,gi|488285692|ref|WP_002356900.1|MULTISPECIES: ABC transporter permease [Bacilli] ,"GO:0016020, GO:0016021, GO:0006810, GO:0005886",
scf7180000000004_quiver_360,264,525.013,0,gi|3608399|gb|AAC35925.1|putative ABC transporter permease [Enterococcus faecalis OG1RF],"GO:0016020, GO:0016021, GO:0006810, GO:0005886",
scf7180000000004_quiver_360,264,446.047,7.07E-157,gi|961492687|gb|ALS37350.1|teichoic acid ABC transporter permease [Enterococcus rotai],"GO:0016020, GO:0016021, GO:0006810, GO:0005886",
scf7180000000004_quiver_360,264,445.277,1.10E-156,gi|503539636|ref|WP_013773712.1|ABC transporter permease [Melissococcus plutonius] ,"GO:0016020, GO:0016021, GO:0006810, GO:0005886",
scf7180000000004_quiver_360,264,440.654,9.59E-155,gi|498458687|ref|WP_010764113.1|ABC transporter permease [Enterococcus moraviensis] ,"GO:0016020, GO:0016021, GO:0006810, GO:0005886",
scf7180000000004_quiver_361,405,836.254,0,gi|488285693|ref|WP_002356901.1|MULTISPECIES: ABC transporter ATP-binding protein [Bacilli] ,"GO:0000166, GO:1901264, GO:0015438, GO:0005524, GO:0016787, GO:0016887",
scf7180000000004_quiver_361,405,835.484,0,gi|514901791|ref|WP_016627588.1|ABC transporter ATP-binding protein [Enterococcus faecalis] ,"GO:0000166, GO:0005524, GO:0016887",
scf7180000000004_quiver_361,405,834.328,0,gi|498529406|ref|WP_010828889.1|ABC transporter ATP-binding protein [Enterococcus faecalis] ,"GO:0000166, GO:0005524, GO:0016887",
scf7180000000004_quiver_361,405,758.059,0,gi|498457496|ref|WP_010762934.1|ABC transporter ATP-binding protein [Enterococcus haemoperoxidus] ,"GO:0000166, GO:0005524, GO:0016887",
scf7180000000004_quiver_362,1047,2170.59,0,gi|488314377|ref|WP_002383762.1|glycosyltransferase [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_362,1047,2165.96,0,gi|498407663|ref|WP_010717664.1|glycosyltransferase [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_362,1047,2165.58,0,gi|488321807|ref|WP_002391192.1|glycosyltransferase [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_362,1047,2165.58,0,gi|488297888|ref|WP_002369096.1|glycosyltransferase [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_363,713,1486.09,0,"gi|227175540|gb|EEI56512.1|glycosyltransferase, group 2 family protein [Enterococcus faecalis EnGen0297] ",GO:0016740,
scf7180000000004_quiver_363,713,1485.7,0,gi|488309126|ref|WP_002378512.1|MULTISPECIES: glycosyltransferase family 2 protein [Bacilli] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_363,713,1485.32,0,gi|256684236|gb|EEU23931.1|glycosyl transferase [Enterococcus faecalis T3] ,GO:0016740,
scf7180000000004_quiver_363,713,1484.16,0,"gi|315161857|gb|EFU05874.1|glycosyltransferase, group 2 family protein [Enterococcus faecalis TX0645]","GO:0016757, GO:0016740",
scf7180000000004_quiver_363,713,1483.77,0,gi|514886761|ref|WP_016616591.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_363,713,1483.39,0,gi|564597307|gb|ETC93315.1|glycosyl transferase family 2 [Enterococcus faecalis PF3],GO:0016740,
scf7180000000004_quiver_363,713,1483.39,0,gi|488299165|ref|WP_002370373.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_363,713,1483.39,0,"gi|229305355|gb|EEN71351.1|glycosyltransferase, group 2 family protein [Enterococcus faecalis ATCC 29200] ","GO:0016757, GO:0016740",
scf7180000000004_quiver_363,713,1483,0,gi|488321805|ref|WP_002391190.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_364,656,1325.84,0,gi|227072315|gb|EEI10278.1|hypothetical protein HMPREF0348_3219 [Enterococcus faecalis TX0104] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_364,656,1324.69,0,gi|488285699|ref|WP_002356907.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_364,656,1323.92,0,gi|498422994|ref|WP_010729989.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_364,656,1323.92,0,gi|306496570|gb|EFM66131.1|hypothetical protein HMPREF9509_02734 [Enterococcus faecalis TX0411],"GO:0016020, GO:0016021",
scf7180000000004_quiver_364,656,1323.53,0,gi|310632877|gb|EFQ16160.1|hypothetical protein HMPREF9512_01559 [Enterococcus faecalis EnGen0311] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_365,433,877.856,0,gi|488314372|ref|WP_002383757.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_365,433,876.7,0,gi|488309124|ref|WP_002378510.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_365,433,876.315,0,gi|514905806|ref|WP_016631008.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_365,433,874.774,0,gi|498525704|ref|WP_010825374.1|MULTISPECIES: hypothetical protein [Bacilli] ,"GO:0016020, GO:0016021, GO:0016874",
scf7180000000004_quiver_366,465,938.332,0,gi|227072313|gb|EEI10276.1|exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase [Enterococcus faecalis TX0104] ,"GO:0016020, GO:0016021, GO:0016740, GO:0047360",
scf7180000000004_quiver_366,465,937.562,0,gi|488285701|ref|WP_002356909.1|MULTISPECIES: sugar transferase [Enterococcus] ,"GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_366,465,936.791,0,gi|488331227|ref|WP_002400612.1|sugar transferase [Enterococcus faecalis] ,"GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_366,465,936.406,0,gi|488314921|ref|WP_002384306.1|MULTISPECIES: sugar transferase [Bacilli] ,"GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_366,465,935.636,0,gi|488337194|ref|WP_002406579.1|sugar transferase [Enterococcus faecalis] ,"GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_367,252,516.153,0,gi|488285702|ref|WP_002356910.1|MULTISPECIES: glycosyltransferase [Enterococcus] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_367,252,516.153,0,gi|488310225|ref|WP_002379610.1|MULTISPECIES: glycosyltransferase [Enterococcus] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_367,252,227.639,1.09E-72,"gi|227072312|gb|EEI10275.1|glycosyltransferase, group 2 family protein [Enterococcus faecalis TX0104]","GO:0016757, GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_367,252,223.402,2.32E-69,gi|495475345|ref|WP_008200032.1|glycosyltransferase family 2 protein [Algoriphagus machipongonensis] ,"GO:0016020, GO:0016021, GO:0016740",
scf7180000000004_quiver_367,252,223.016,4.06E-69,gi|973081929|gb|KUK43554.1|Glycosyl transferase [Methanosaeta harundinacea],GO:0016740,
scf7180000000004_quiver_368,282,592.038,0,gi|488295738|ref|WP_002366946.1|LicD family protein [Enterococcus faecalis] ,"GO:0016779, GO:0016740",
scf7180000000004_quiver_368,282,590.882,0,gi|488290898|ref|WP_002362106.1|LicD family protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_368,282,588.956,0,gi|498407662|ref|WP_010717663.1|LicD family protein [Enterococcus faecalis] ,"GO:0016779, GO:0016740",
scf7180000000004_quiver_369,893,1828.14,0,gi|488314368|ref|WP_002383753.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016998, GO:0009253, GO:0016787, GO:0003796, GO:0005975",
scf7180000000004_quiver_369,893,1809.65,0,gi|498525702|ref|WP_010825372.1|MULTISPECIES: hypothetical protein [Bacilli] ,"GO:0016998, GO:0009253, GO:0003796, GO:0005975",
scf7180000000004_quiver_369,893,1787.7,0,gi|488309123|ref|WP_002378509.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016998, GO:0009253, GO:0003796, GO:0016787, GO:0005975",
scf7180000000004_quiver_370,234,485.337,2.12E-173,gi|523544737|gb|EPR48074.1|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Enterococcus faecalis 10244] ,"GO:0016779, GO:0008299, GO:0050518, GO:0016740",
scf7180000000004_quiver_370,234,485.337,2.19E-173,gi|488311136|ref|WP_002380521.1|MULTISPECIES: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Enterococcus] ,"GO:0016779, GO:0008299, GO:0050518, GO:0016740","EOT49578.1, EOT85347.1, NP_815834.1, AAO81904.1"
scf7180000000004_quiver_370,234,483.026,1.43E-172,gi|256951954|gb|EEU68586.1|4-diphosphocytidyl-2-methyl-D-erithritol synthase [Enterococcus faecalis Merz96] ,"GO:0016779, GO:0008299, GO:0050518, GO:0016740",
scf7180000000004_quiver_370,234,483.026,1.74E-172,gi|488309122|ref|WP_002378508.1|MULTISPECIES: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Bacilli] ,"GO:0016779, GO:0008299, GO:0050518, GO:0016740",
scf7180000000004_quiver_370,234,482.256,2.58E-172,gi|488303594|ref|WP_002374463.1|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Enterococcus faecalis] ,"GO:0016779, GO:0008299, GO:0050518, GO:0016740",
scf7180000000004_quiver_370,234,439.884,1.74E-155,gi|498458700|ref|WP_010764125.1|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Enterococcus moraviensis] ,"GO:0016779, GO:0008299, GO:0019288, GO:0050518, GO:0016740, GO:0016114",
scf7180000000004_quiver_371,352,735.332,0,"gi|488309121|ref|WP_002378507.1|MULTISPECIES: dTDP-glucose 4,6-dehydratase [Enterococcus] ","GO:0050662, GO:0003824, GO:0016829, GO:0048040",
scf7180000000004_quiver_371,352,734.561,0,"gi|488297896|ref|WP_002369104.1|dTDP-glucose 4,6-dehydratase [Enterococcus faecalis] ","GO:0050662, GO:0003824",
scf7180000000004_quiver_371,352,734.176,0,"gi|488331902|ref|WP_002401287.1|dTDP-glucose 4,6-dehydratase [Enterococcus faecalis] ","GO:0050662, GO:0003824",
scf7180000000004_quiver_371,352,733.791,0,gi|498521096|ref|WP_010820952.1|MULTISPECIES: epimerase/dehydratase [Bacilli] ,"GO:0008460, GO:0050662, GO:0003824, GO:0016829",
scf7180000000004_quiver_371,352,733.406,0,"gi|488314366|ref|WP_002383751.1|dTDP-glucose 4,6-dehydratase [Enterococcus faecalis] ","GO:0050662, GO:0003824",
scf7180000000004_quiver_371,352,733.406,0,"gi|488311135|ref|WP_002380520.1|dTDP-glucose 4,6-dehydratase [Enterococcus faecalis] ","GO:0050662, GO:0003824",
scf7180000000004_quiver_372,324,662.144,0,gi|488314365|ref|WP_002383750.1|MULTISPECIES: glycosyltransferase [Enterococcus] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_372,324,657.522,0,gi|757650272|ref|WP_042889228.1|glycosyltransferase [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_372,324,655.596,0,gi|488297898|ref|WP_002369106.1|MULTISPECIES: glycosyltransferase [Bacilli] ,"GO:0016757, GO:0016740, GO:0050501",
scf7180000000004_quiver_372,324,653.284,0,gi|488311134|ref|WP_002380519.1|glycosyltransferase [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_372,324,628.246,0,"gi|827124559|gb|KLL29482.1|glycosyl transferase family 2, partial [Streptococcus agalactiae]",GO:0016740,
scf7180000000004_quiver_373,475,959.133,0,gi|227175551|gb|EEI56523.1|O-antigen polymerase [Enterococcus faecalis EnGen0297] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_373,475,959.133,0,gi|227072304|gb|EEI10267.1|O-antigen polymerase [Enterococcus faecalis TX0104] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_373,475,957.592,0,gi|291080489|gb|EFE17853.1|O-antigen polymerase [Enterococcus faecalis R712] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_373,475,957.207,0,gi|256951957|gb|EEU68589.1|predicted protein [Enterococcus faecalis Merz96] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_373,475,942.954,0,gi|499422060|ref|WP_011109524.1|MULTISPECIES: O-antigen ligase family protein [Bacilli] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_374,274,570.852,0,gi|488310220|ref|WP_002379605.1|MULTISPECIES: LicD family protein [Bacilli] ,GO:0016740,
scf7180000000004_quiver_374,274,568.926,0,gi|498407657|ref|WP_010717659.1|MULTISPECIES: LicD family protein [Enterococcus] ,GO:0016740,
scf7180000000004_quiver_374,274,444.121,9.11E-156,gi|488224208|ref|WP_002295416.1|MULTISPECIES: LicD family protein [Enterococcus] ,GO:0016740,
scf7180000000004_quiver_375,323,667.922,0,gi|488311130|ref|WP_002380515.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_375,323,667.537,0,gi|488314364|ref|WP_002383749.1|MULTISPECIES: glycosyltransferase family 2 protein [Enterococcus] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_375,323,666.766,0,gi|757650214|ref|WP_042889182.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_375,323,666.766,0,gi|488341127|ref|WP_002410512.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_375,323,666.381,0,gi|488297905|ref|WP_002369113.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,"GO:0016757, GO:0016740",
scf7180000000004_quiver_375,323,665.226,0,gi|488346720|ref|WP_002416105.1|glycosyltransferase family 2 protein [Enterococcus faecalis] ,GO:0016740,
scf7180000000004_quiver_375,323,661.759,0,gi|488325907|ref|WP_002395292.1|MULTISPECIES: glycosyltransferase family 2 protein [Bacilli] ,GO:0016740,
scf7180000000004_quiver_376,473,939.488,0,gi|488311129|ref|WP_002380514.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,937.176,0,gi|488297906|ref|WP_002369114.1|MULTISPECIES: hypothetical protein [Bacilli] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,934.865,0,gi|488295727|ref|WP_002366935.1|MULTISPECIES: membrane protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,922.154,0,gi|488331907|ref|WP_002401292.1|membrane protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,920.613,0,gi|306496333|gb|EFM65910.1|hypothetical protein HMPREF9509_02852 [Enterococcus faecalis TX0411] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,920.613,0,gi|488318860|ref|WP_002388245.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,782.711,0,gi|498445845|ref|WP_010751426.1|hypothetical protein [Enterococcus villorum] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,758.444,0,gi|558689964|ref|WP_023519381.1|hypothetical protein [Enterococcus mundtii] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_376,473,756.903,0,gi|498432426|ref|WP_010738167.1|membrane protein [Enterococcus hirae] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_377,321,654.055,0,gi|488314363|ref|WP_002383748.1|MULTISPECIES: epimerase [Enterococcus] ,"GO:0003978, GO:0016853",
scf7180000000004_quiver_378,603,1224.92,0,gi|565631998|ref|WP_023894495.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_378,603,1224.15,0,gi|488310218|ref|WP_002379603.1|MULTISPECIES: DUF3329 domain-containing protein [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_378,603,1221.45,0,gi|488314362|ref|WP_002383747.1|DUF3329 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_378,603,1218.76,0,gi|498469030|ref|WP_010774225.1|DUF3329 domain-containing protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_378,603,1203.73,0,gi|488318858|ref|WP_002388243.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_379,248,520.005,0,gi|488310216|ref|WP_002379601.1|MULTISPECIES: glycerophosphodiester phosphodiesterase [Enterococcus] ,"GO:0006629, GO:0008889, GO:0008081",
scf7180000000004_quiver_379,248,519.62,0,gi|488303617|ref|WP_002374486.1|glycerophosphodiester phosphodiesterase [Enterococcus faecalis] ,"GO:0006629, GO:0008889, GO:0008081",
scf7180000000004_quiver_379,248,519.235,0,gi|227072298|gb|EEI10261.1|glycerophosphodiester phosphodiesterase family protein [Enterococcus faecalis TX0104] ,"GO:0006629, GO:0008081, GO:0008889, GO:0016787",
scf7180000000004_quiver_379,248,518.85,0,gi|514520407|gb|EPH85724.1|glycerophosphodiester phosphodiesterase family protein [Enterococcus faecalis 06-MB-S-10] ,"GO:0006629, GO:0008889, GO:0008081, GO:0016787",
scf7180000000004_quiver_379,248,518.079,0,gi|488290886|ref|WP_002362094.1|glycerophosphodiester phosphodiesterase [Enterococcus faecalis] ,"GO:0006629, GO:0008889, GO:0008081",
scf7180000000004_quiver_379,248,517.694,0,gi|514565972|gb|EPI29402.1|glycerophosphodiester phosphodiesterase family protein [Enterococcus faecalis VC1B-1],"GO:0006629, GO:0008889, GO:0008081",
scf7180000000004_quiver_380,309,637.876,0,gi|488295723|ref|WP_002366931.1|MULTISPECIES: tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Enterococcus] ,"GO:0000166, GO:0008033, GO:0052381, GO:0016740, GO:0005524","EOT49588.1, EOT85337.1, AAO81894.1, Q820U0.1, NP_815824.1"
scf7180000000004_quiver_380,309,635.18,0,gi|488318856|ref|WP_002388241.1|tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Enterococcus faecalis] ,"GO:0000166, GO:0008033, GO:0052381, GO:0016740, GO:0005524",
scf7180000000004_quiver_380,309,633.639,0,gi|488341130|ref|WP_002410515.1|tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Enterococcus faecalis] ,"GO:0000166, GO:0008033, GO:0052381, GO:0016740, GO:0005524",
scf7180000000004_quiver_380,309,632.869,0,gi|514905797|ref|WP_016630999.1|MULTISPECIES: tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Enterococcus] ,"GO:0000166, GO:0008033, GO:0052381, GO:0016740, GO:0005524",
scf7180000000004_quiver_380,309,632.098,0,gi|498525699|ref|WP_010825369.1|MULTISPECIES: tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Bacilli] ,"GO:0000166, GO:0008033, GO:0052381, GO:0016740, GO:0005524",
scf7180000000004_quiver_381,413,839.336,0,gi|488310215|ref|WP_002379600.1|GTPase HflX [Enterococcus faecalis] ,"GO:0005525, GO:0000287, GO:0000166, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_381,413,838.565,0,gi|488318855|ref|WP_002388240.1|GTPase HflX [Enterococcus faecalis] ,"GO:0005525, GO:0000166, GO:0000287, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_381,413,837.795,0,gi|488290884|ref|WP_002362092.1|GTPase HflX [Enterococcus faecalis] ,"GO:0000166, GO:0000287, GO:0005525, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_381,413,837.025,0,gi|498525698|ref|WP_010825368.1|MULTISPECIES: GTPase HflX [Bacilli] ,"GO:0000166, GO:0000287, GO:0005525, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_381,413,836.254,0,gi|488285718|ref|WP_002356926.1|MULTISPECIES: GTPase HflX [Enterococcus] ,"GO:0005525, GO:0000287, GO:0000166, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_381,413,835.484,0,gi|488331910|ref|WP_002401295.1|GTPase HflX [Enterococcus faecalis] ,"GO:0005525, GO:0000287, GO:0000166, GO:0005737, GO:0046872, GO:0003924",
scf7180000000004_quiver_382,127,259.996,9.41E-88,gi|488318854|ref|WP_002388239.1|MULTISPECIES: MerR family transcriptional regulator [Bacilli] ,"GO:0003677, GO:0006355","AAO81892.1, EOT85335.1, EOT49590.1, NP_815822.1"
scf7180000000004_quiver_382,127,259.996,1.07E-87,"gi|227072295|gb|EEI10258.1|transcriptional regulator, MerR family [Enterococcus faecalis TX0104] ","GO:0003677, GO:0006355",
scf7180000000004_quiver_382,127,256.914,1.45E-86,"gi|291083920|gb|EFE20883.1|transcriptional regulator, MerR family [Enterococcus faecalis S613]","GO:0003677, GO:0006355",
scf7180000000004_quiver_382,127,243.047,3.72E-81,gi|255963278|gb|EET95754.1|regulatory protein [Enterococcus faecalis T1] ,"GO:0003677, GO:0006355",
scf7180000000004_quiver_382,127,231.876,1.01E-76,gi|1196834235|ref|WP_086280397.1|MULTISPECIES: MerR family transcriptional regulator [Enterococcus] ,"GO:0003677, GO:0006355",
scf7180000000004_quiver_383,446,931.013,0,gi|488285721|ref|WP_002356929.1|MULTISPECIES: type I glutamate--ammonia ligase [Bacilli] ,"GO:0000166, GO:0005737, GO:0006807, GO:0009399, GO:0003824, GO:0006542, GO:0004356, GO:0016874, GO:0005524","EOT85334.1, AAO81891.1, EOT49591.1, NP_815821.1"
scf7180000000004_quiver_383,446,931.013,0,"gi|227072294|gb|EEI10257.1|glutamine synthetase, type I [Enterococcus faecalis TX0104] ","GO:0000166, GO:0005737, GO:0009399, GO:0003824, GO:0006807, GO:0006542, GO:0004356, GO:0016874, GO:0005524",
scf7180000000004_quiver_383,446,930.243,0,"gi|315025845|gb|EFT37777.1|glutamine synthetase, type I [Enterococcus faecalis TX2137] ","GO:0000166, GO:0005737, GO:0006807, GO:0009399, GO:0003824, GO:0006542, GO:0004356, GO:0016874, GO:0005524",
scf7180000000004_quiver_383,446,929.472,0,"gi|635149956|gb|KDE16094.1|glutamine synthetase, type I [Enterococcus faecalis 918]","GO:0000166, GO:0005737, GO:0003824, GO:0006807, GO:0009399, GO:0006542, GO:0004356, GO:0016874, GO:0005524",
scf7180000000004_quiver_384,1229,2565.8,0,gi|227072293|gb|EEI10256.1|pyruvate synthase [Enterococcus faecalis TX0104] ,"GO:0008152, GO:0030976, GO:0005506, GO:0016491, GO:0016903, GO:0003824, GO:0046872, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_384,1229,2565.03,0,gi|498392772|ref|WP_010706520.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0016491, GO:0003824, GO:0016903, GO:0046872, GO:0055114, GO:0022900, GO:0051539, GO:0051536",
scf7180000000004_quiver_384,1229,2563.87,0,gi|498480345|ref|WP_010783580.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0003824, GO:0016903, GO:0046872, GO:0016491, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_384,1229,2559.25,0,gi|291080499|gb|EFE17863.1|pyruvate synthase [Enterococcus faecalis R712] ,"GO:0008152, GO:0030976, GO:0005506, GO:0016903, GO:0003824, GO:0046872, GO:0016491, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_384,1229,2555.79,0,gi|310633925|gb|EFQ17208.1|pyruvate synthase [Enterococcus faecalis EnGen0311] ,"GO:0008152, GO:0030976, GO:0005506, GO:0046872, GO:0016903, GO:0016491, GO:0003824, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_385,294,592.423,0,gi|559552250|gb|ESU74667.1|putative membrane spanning protein [Enterococcus faecalis CBRD01],"GO:0016020, GO:0016021",
scf7180000000004_quiver_385,294,592.038,0,gi|295113333|emb|CBL31970.1|conserved hypothetical protein TIGR00159 [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_385,294,592.038,0,gi|255963282|gb|EET95758.1|conserved hypothetical protein [Enterococcus faecalis T1] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_385,294,591.652,0,gi|227072292|gb|EEI10255.1|TIGR00159 family protein [Enterococcus faecalis TX0104] ,"GO:0016020, GO:0016021",
